market_ID,vendor_ID,City,Health_unit,Yearround,Visit_date,Visit_month,Visit_day,Location,Public_private,no_vendors,no_TCSfood_vendors,communal_sinks,electrical_access,pet_signs,pets_visible,no_vendors_working,time_start,vendor_roles,TCS_rawmeat,TCS_rtemeat,TCS_preparedfood,TCS_produce,TCS_sprouts,TCS_cheese_dairy,TCS_eggs,TCS_cider_juice,FS_info,FS_info_description,Visible_handwashing_station,Visible_sanitizer,Visible_trashcan_lid,Visible_trashcan_nolid,Visible_trashcan,Visible_none,Clean_contact_surfaces,Food_off_ground,Protect_sneeze,Protect_mesh,Protect_plastic,Protect_coolers,Protect_covered,Protect_none_forsome,Protect_atleastone,Rawmeats_separate,Coldholding_foods_sold,Cold_units,Cold_coolers,Cold_ice,Cold_none_forsome,Coldholding_thermometers,Hotholding_foods_sold,Hot_units,Hot_grill,Hot_none_forsome,Hotholding_thermometers,Cooking_thermometeres,Food_samples,TCSfood_samples,Sample_types,Samples_singleservingitems,gender,vendor_cleanattire,vendor_hair,vendor_healthy,beh_handle_food,beh_cash,beh_waste,beh_dishes,beh_phone,beh_belongings,beh_pickup,beh_touchface,beh_eatdrink,beh_smoke,beh_animals,beh_coughsneeze,transactions,handwashing_attempts,handwashing_adequate,sanitizer_use,Handle_hands,Handle_gloves,Handle_tongs,Handle_napkin_plastic,gloves_changed,end_time
19,147.0,Toronto,Toronto,Yes,2018-07-05,July,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,14,Yes,No,No,Yes,2.0,17:09:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,No,Yes,1.0,0.0,0.0,No,Can't tell,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,17:19:00
19,148.0,Toronto,Toronto,Yes,2018-07-05,July,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,14,Yes,No,No,Yes,1.0,17:26:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,1.0,0.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,17:36:00
19,149.0,Toronto,Toronto,Yes,2018-07-05,July,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,14,Yes,No,No,Yes,2.0,16:47:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,Yes,1.0,0.0,0.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17:47:00
19,150.0,Toronto,Toronto,Yes,2018-07-05,July,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,14,Yes,No,No,Yes,2.0,16:20:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,No,Yes,1.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,16:32:00
19,151.0,Toronto,Toronto,Yes,2018-07-05,July,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,14,Yes,No,No,Yes,2.0,15:24:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15:36:00
20,152.0,Port Credit,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),14,5,No,No,No,Yes,2.0,09:59:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,Yes,Yes,Pizza,"Yes, for all samples",Male,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:11:00
20,153.0,Port Credit,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),14,5,No,No,No,Yes,2.0,10:11:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,No,Yes,0.0,1.0,0.0,No,No,Yes,Yes,Soup,"Yes, for all samples",Male,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:17:00
20,154.0,Port Credit,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),14,5,No,No,No,Yes,1.0,09:28:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,1.0,0.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,09:38:00
20,155.0,Port Credit,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),14,5,No,No,No,Yes,1.0,09:38:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cheese,"Yes, for all samples",Male,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,09:48:00
20,156.0,Port Credit,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),14,5,No,No,No,Yes,1.0,09:48:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Salsa and guacamole ,No,Male,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,09:58:00
21,157.0,Mississauga,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),7,3,Yes,Yes,No,No,2.0,11:33:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:45:00
21,158.0,Mississauga,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),7,3,Yes,Yes,No,No,2.0,11:29:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,0.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:42:00
21,159.0,Mississauga,Peel,No,2018-07-07,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),7,3,Yes,Yes,No,No,2.0,11:42:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:54:00
22,160.0,Bolton,Peel,No,2018-07-14,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),5,4,No,Yes,No,Yes,2.0,10:21:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,0.0,1.0,1.0,No,No,Yes,Yes,Cooked meat with spice rub,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10:38:00
22,161.0,Bolton,Peel,No,2018-07-14,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),5,4,No,Yes,No,Yes,1.0,09:47:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,1.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Chia pudding,"Yes, for all samples",Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:17:00
22,162.0,Bolton,Peel,No,2018-07-14,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),5,4,No,Yes,No,Yes,3.0,09:51:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:04:00
22,163.0,Bolton,Peel,No,2018-07-14,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),5,4,No,Yes,No,Yes,1.0,10:35:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,10:49:00
23,164.0,Mississauga,Peel,No,2018-07-14,July,Saturday,Outdoors only,Privately owned property (e.g. mall parking lot),5,1,No,No,No,No,1.0,08:39:00,Multiple work roles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cured meat ,No,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,08:56:00
24,165.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,09:49:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,1.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cheese ,No,Male,Yes,No,Yes,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,10:01:00
24,166.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,2.0,10:01:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:11:00
24,167.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,4.0,10:12:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,1.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10:33:00
24,168.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,10:33:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:44:00
24,169.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,10:22:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:33:00
24,170.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,11:08:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,1.0,0.0,1.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,11:18:00
24,171.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,11:18:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,1.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,0.0,1.0,1.0,Can't tell,No,Yes,Yes,Meatballs,"Yes, for all samples",Male,Yes,No,Yes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:28:00
24,172.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,10:50:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,0.0,1.0,0.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,11:00:00
24,173.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,11:34:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,1.0,1.0,0.0,Can't tell,Can't tell,Yes,Yes,Pierogies,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,11:44:00
24,174.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,11:55:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,No,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,12:05:00
24,175.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,1.0,09:43:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,09:58:00
24,176.0,Toronto,Toronto,No,2018-07-21,July,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",20,12,Yes,Yes,No,Yes,2.0,10:58:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,0.0,1.0,0.0,Can't tell,No,Yes,No,Brownies ,No,Male,Yes,Yes,Yes,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11:10:00
25,177.0,Toronto,Toronto,No,2018-07-31,July,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,7,No,No,No,Yes,1.0,17:29:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,17:39:00
25,178.0,Toronto,Toronto,No,2018-07-31,July,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,7,No,No,No,Yes,1.0,17:25:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Smoked salmon on crackers,No,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,17:36:00
25,179.0,Toronto,Toronto,No,2018-07-31,July,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,7,No,No,No,Yes,1.0,17:40:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,17:52:00
25,180.0,Toronto,Toronto,No,2018-07-31,July,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,7,No,No,No,Yes,1.0,17:12:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,17:25:00
